time_ms,Cts_diff,off_cts_norm,on_cts_norm,off_lsr_pwr_V,on_lsr_pwr_V
3734240013924.0,0.0,0.0,0.0,65.0,64.57142857142857
3734240014024.0,0.0,0.0,0.0,62.0,59.0
3734240014124.0,0.0,0.0,0.0,67.0,57.714285714285715
3734240014224.0,0.0,0.0,0.0,61.0,62.142857142857146
3734240014324.0,0.0,0.0,0.0,57.5,58.142857142857146
3734240014424.0,0.0,0.0,0.0,60.5,60.0
3734240014524.0,0.0,0.0,0.0,64.0,60.142857142857146
3734240014624.0,0.0,0.0,0.0,62.0,60.142857142857146
3734240014724.0,0.0,0.0,0.0,58.0,61.57142857142857
3734240014824.0,0.0,0.0,0.0,55.0,61.0
3734240014924.0,0.0,0.0,0.0,62.5,57.857142857142854
3734240015024.0,0.0,0.0,0.0,64.5,60.142857142857146
3734240015124.0,0.0,0.0,0.0,61.0,59.857142857142854
3734240015224.0,0.0,0.0,0.0,68.0,63.714285714285715
3734240015324.0,0.0,0.0,0.0,60.5,63.857142857142854
3734240015424.0,0.0,0.0,0.0,57.0,65.28571428571429
3734240015524.0,0.0,0.0,0.0,65.0,63.285714285714285
3734240015624.0,0.0,0.0,0.0,61.0,60.714285714285715
3734240015724.0,0.0,0.0,0.0,59.5,61.57142857142857
3734240015824.0,0.0,0.0,0.0,62.5,66.14285714285714
3734240015924.0,0.0,0.0,0.0,58.0,60.857142857142854
3734240016024.0,0.0,0.0,0.0,64.5,61.714285714285715
3734240016124.0,0.0,0.0,0.0,67.0,63.0
3734240016224.0,0.0,0.0,0.0,59.5,63.42857142857143
3734240016324.0,0.0,0.0,0.0,67.0,65.42857142857143
3734240016424.0,0.0,0.0,0.0,60.0,63.142857142857146
3734240016524.0,0.0,0.0,0.0,66.0,61.714285714285715
3734240016624.0,0.0,0.0,0.0,67.0,58.142857142857146
3734240016724.0,0.0,0.0,0.0,68.5,62.714285714285715
3734240016824.0,0.0,0.0,0.0,68.0,60.57142857142857
3734240016924.0,0.0,0.0,0.0,63.5,62.857142857142854
