time_ms,SO2_pptv,off_cts_norm,on_cts_norm,off_lsr_pwr_V,on_lsr_pwr_V
3734421172624.0,0.0,0.0,0.0,56.0,60.285714285714285
3734421172724.0,0.0,0.0,0.0,57.5,58.285714285714285
3734421172824.0,0.0,0.0,0.0,55.0,59.142857142857146
3734421172924.0,0.0,0.0,0.0,58.5,58.42857142857143
3734421173024.0,0.0,0.0,0.0,59.5,57.857142857142854
3734421173124.0,0.0,0.0,0.0,56.0,57.42857142857143
3734421173224.0,0.0,0.0,0.0,60.0,56.857142857142854
3734421173324.0,0.0,0.0,0.0,58.5,58.285714285714285
3734421173424.0,0.0,0.0,0.0,53.5,58.57142857142857
3734421173524.0,0.0,0.0,0.0,56.5,60.714285714285715
3734421173624.0,0.0,0.0,0.0,56.5,61.57142857142857
3734421173724.0,0.0,0.0,0.0,59.0,60.857142857142854
3734421173824.0,0.0,0.0,0.0,59.5,56.714285714285715
3734421173924.0,0.0,0.0,0.0,55.0,57.42857142857143
3734421174024.0,0.0,0.0,0.0,55.0,58.285714285714285
3734421174124.0,0.0,0.0,0.0,54.0,62.0
3734421174224.0,0.0,0.0,0.0,57.0,60.42857142857143
3734421174324.0,0.0,0.0,0.0,59.0,60.0
3734421174424.0,0.0,0.0,0.0,57.0,56.857142857142854
3734421174524.0,0.0,0.0,0.0,55.5,57.42857142857143
3734421174624.0,0.0,0.0,0.0,59.0,54.857142857142854
3734421174724.0,0.0,0.0,0.0,56.0,57.714285714285715
3734421174824.0,0.0,0.0,0.0,55.0,56.57142857142857
3734421174924.0,0.0,0.0,0.0,58.5,60.142857142857146
3734421175024.0,0.0,0.0,0.0,55.5,53.0
3734421175124.0,0.0,0.0,0.0,55.5,61.714285714285715
3734421175224.0,0.0,0.0,0.0,58.5,59.285714285714285
3734421175324.0,0.0,0.0,0.0,54.5,56.857142857142854
3734421175424.0,0.0,0.0,0.0,59.0,53.57142857142857
3734421175524.0,0.0,0.0,0.0,53.5,57.857142857142854
3734421175624.0,0.0,0.0,0.0,54.5,53.857142857142854
3734421175724.0,0.0,0.0,0.0,57.0,57.42857142857143
3734421175824.0,0.0,0.0,0.0,53.5,54.714285714285715
3734421175924.0,0.0,0.0,0.0,57.0,56.0
3734421176024.0,0.0,0.0,0.0,57.0,54.0
3734421176124.0,0.0,0.0,0.0,60.0,55.142857142857146
3734421176224.0,0.0,0.0,0.0,57.5,57.285714285714285
3734421176324.0,0.0,0.0,0.0,52.5,53.857142857142854
3734421176424.0,0.0,0.0,0.0,53.5,56.42857142857143
3734421176524.0,0.0,0.0,0.0,51.5,62.57142857142857
3734421176624.0,0.0,0.0,0.0,55.0,55.42857142857143
3734421176724.0,0.0,0.0,0.0,62.5,57.142857142857146
3734421176824.0,0.0,0.0,0.0,54.5,53.42857142857143
3734421176924.0,0.0,0.0,0.0,57.0,54.0
3734421177024.0,0.0,0.0,0.0,51.5,54.714285714285715
3734421177124.0,0.0,0.0,0.0,59.0,55.42857142857143
3734421177224.0,0.0,0.0,0.0,57.0,58.0
3734421177324.0,0.0,0.0,0.0,51.5,56.857142857142854
3734421177424.0,0.0,0.0,0.0,51.0,56.42857142857143
3734421177524.0,0.0,0.0,0.0,61.0,58.285714285714285
3734421177624.0,0.0,0.0,0.0,57.0,60.0
3734421177724.0,0.0,0.0,0.0,55.5,56.57142857142857
3734421177824.0,0.0,0.0,0.0,51.0,54.142857142857146
3734421177924.0,0.0,0.0,0.0,59.0,54.57142857142857
3734421178024.0,0.0,0.0,0.0,62.5,57.714285714285715
3734421178124.0,0.0,0.0,0.0,52.0,58.857142857142854
3734421178224.0,0.0,0.0,0.0,54.0,56.285714285714285
3734421178324.0,0.0,0.0,0.0,59.0,55.857142857142854
3734421178424.0,0.0,0.0,0.0,53.5,56.285714285714285
3734421178524.0,0.0,0.0,0.0,55.5,58.57142857142857
3734421178624.0,0.0,0.0,0.0,55.0,53.0
3734421178724.0,0.0,0.0,0.0,54.0,53.57142857142857
3734421178824.0,0.0,0.0,0.0,50.0,57.0
3734421178924.0,0.0,0.0,0.0,65.0,54.857142857142854
3734421179024.0,0.0,0.0,0.0,57.5,57.0
3734421179124.0,0.0,0.0,0.0,57.0,59.714285714285715
3734421179224.0,0.0,0.0,0.0,49.0,59.0
3734421179324.0,0.0,0.0,0.0,61.5,59.57142857142857
3734421179424.0,0.0,0.0,0.0,55.0,58.714285714285715
3734421179524.0,0.0,0.0,0.0,53.5,53.42857142857143
3734421179624.0,0.0,0.0,0.0,55.0,57.42857142857143
3734421179724.0,0.0,0.0,0.0,52.5,55.142857142857146
3734421179824.0,0.0,0.0,0.0,59.0,60.0
3734421179924.0,0.0,0.0,0.0,54.0,59.42857142857143
3734421180024.0,0.0,0.0,0.0,59.0,57.857142857142854
3734421180124.0,0.0,0.0,0.0,54.0,60.285714285714285
3734421180224.0,0.0,0.0,0.0,59.0,56.714285714285715
3734421180324.0,0.0,0.0,0.0,66.0,58.857142857142854
3734421180424.0,0.0,0.0,0.0,58.0,59.714285714285715
3734421180524.0,0.0,0.0,0.0,59.0,57.142857142857146
3734421180624.0,0.0,0.0,0.0,57.0,56.857142857142854
3734421180724.0,0.0,0.0,0.0,58.0,55.0
3734421180824.0,0.0,0.0,0.0,62.5,59.0
3734421180924.0,0.0,0.0,0.0,60.5,60.42857142857143
3734421181024.0,0.0,0.0,0.0,63.5,58.714285714285715
3734421181124.0,0.0,0.0,0.0,58.5,53.714285714285715
3734421181224.0,0.0,0.0,0.0,52.0,59.0
3734421181324.0,0.0,0.0,0.0,56.5,57.0
3734421181424.0,0.0,0.0,0.0,52.5,54.714285714285715
3734421181524.0,0.0,0.0,0.0,55.5,59.857142857142854
3734421181624.0,0.0,0.0,0.0,60.5,56.285714285714285
